format	1
NumStability.growthFactorEntry_ge_of_entry_ge	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Problems	theorem	public
NumStability.higham9_10_HessenbergGEPPTrace	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	inductive	public
NumStability.higham9_10_HessenbergGEPPTrace.below	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	inductive	public
NumStability.higham9_10_HessenbergGEPPTrace.below.casesOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	definition	public
NumStability.higham9_10_HessenbergGEPPTrace.below.init	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPTrace.below.rec	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	recursor	public
NumStability.higham9_10_HessenbergGEPPTrace.below.step	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPTrace.brecOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	theorem	public
NumStability.higham9_10_HessenbergGEPPTrace.casesOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	definition	public
NumStability.higham9_10_HessenbergGEPPTrace.init	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPTrace.rec	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	recursor	public
NumStability.higham9_10_HessenbergGEPPTrace.recOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	definition	public
NumStability.higham9_10_HessenbergGEPPTrace.step	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPTrace_isUpperHessenberg	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	theorem	public
NumStability.higham9_10_HessenbergGEPPTrace_stageBound	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	theorem	public
NumStability.higham9_10_HessenbergGEPPTrace_stage_pos	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	theorem	public
NumStability.higham9_10_HessenbergGEPPTrace_upperHessenberg_and_stageBound	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	theorem	public
NumStability.higham9_10_HessenbergGEPPUTrace	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	inductive	public
NumStability.higham9_10_HessenbergGEPPUTrace.below	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	inductive	public
NumStability.higham9_10_HessenbergGEPPUTrace.below.casesOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	definition	public
NumStability.higham9_10_HessenbergGEPPUTrace.below.done	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPUTrace.below.rec	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	recursor	public
NumStability.higham9_10_HessenbergGEPPUTrace.below.step	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPUTrace.brecOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	theorem	public
NumStability.higham9_10_HessenbergGEPPUTrace.casesOn	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	definition	public
NumStability.higham9_10_HessenbergGEPPUTrace.done	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	constructor	public
NumStability.higham9_10_HessenbergGEPPUTrace.rec	NumStability.Algorithms.HighamChapter9	NumStability.Source.Higham.Chapter09.Section05	recursor	public
